"province_id","province_name","constituency_id","constituency_name","type","osn","candidate_name","party_name","evm_votes","postal_votes","total_votes","vote_share"
"S27","Jharkhand",8,"Ranchi","State",11,"SUNITA MUNDA","Ambedkarite Party of India",6614,55,6669,0.54
"S27","Jharkhand",8,"Ranchi","State",12,"ANJANI PANDEY","Independent",3580,8,3588,0.29
"S27","Jharkhand",8,"Ranchi","State",13,"JAY PRAKASH PRASAD","Independent",2830,2,2832,0.23
"S27","Jharkhand",8,"Ranchi","State",14,"JITENDRA THAKUR","Independent",6383,0,6383,0.52
"S27","Jharkhand",8,"Ranchi","State",15,"NAND KISHORE YADAV","Independent",7795,6,7801,0.63
"S27","Jharkhand",8,"Ranchi","State",16,"RAJU MAHTO","Independent",9372,0,9372,0.76
"S27","Jharkhand",8,"Ranchi","State",17,"RAJESH KUMAR","Independent",2651,3,2654,0.21
"S27","Jharkhand",8,"Ranchi","State",18,"RAJESH THAPA","Independent",4439,1,4440,0.36
"S27","Jharkhand",8,"Ranchi","State",19,"RAM TAHAL CHOUDHARY","Independent",29454,143,29597,2.4
"S27","Jharkhand",8,"Ranchi","State",20,"SATISH SINGH","Independent",1473,1,1474,0.12
"S27","Jharkhand",8,"Ranchi","State",21,"NOTA","None of the Above",4348,33,4381,0.35
"S27","Jharkhand",9,"Jamshedpur","State",1,"Anjana Mahata","All India Trinamool Congress",9518,24,9542,0.83
"S27","Jharkhand",9,"Jamshedpur","State",2,"Ashraf Hussain","Bahujan Samaj Party",3350,9,3359,0.29
"S27","Jharkhand",9,"Jamshedpur","State",3,"Champai Soren","Jharkhand Mukti Morcha",377352,190,377542,33
"S27","Jharkhand",9,"Jamshedpur","State",4,"Bidyut Baran Mahato","Bharatiya Janata Party",678984,648,679632,59.4
"S27","Jharkhand",9,"Jamshedpur","State",5,"Angad Mahato","Amra Bangalee",6664,1,6665,0.58
"S27","Jharkhand",9,"Jamshedpur","State",6,"Asjadullah Imran","Bharat Prabhat Party",1788,1,1789,0.16
"S27","Jharkhand",9,"Jamshedpur","State",7,"Qamar Raza Khan","Bhartiya Panchyat Party",1463,0,1463,0.13
"S27","Jharkhand",9,"Jamshedpur","State",8,"Chandra Shekhar Mahato","Peoples Party of India (Democratic)",1585,2,1587,0.14
"S27","Jharkhand",9,"Jamshedpur","State",9,"Panmani Singh","SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",2470,1,2471,0.22
"S27","Jharkhand",9,"Jamshedpur","State",10,"Malay Kumar Mahato","Communist Party of India (Marxist-Leninist) Red Star",1873,1,1874,0.16
"S27","Jharkhand",9,"Jamshedpur","State",11,"Mahesh Kumar","Right to Recall Party",2481,0,2481,0.22
"S27","Jharkhand",9,"Jamshedpur","State",12,"Ranjit Kumar Singh","Jharkhand Party",4625,5,4630,0.4
"S27","Jharkhand",9,"Jamshedpur","State",13,"Shekh Akhir Uddin","Jharkhand Party  (Naren)",7665,0,7665,0.67
"S27","Jharkhand",9,"Jamshedpur","State",14,"Sabita Kaivarto","Aihra National Party",6270,2,6272,0.55
"S27","Jharkhand",9,"Jamshedpur","State",15,"Subrat Kumar Pradhan","Ambedkarite Party of India",4848,2,4850,0.42
"S27","Jharkhand",9,"Jamshedpur","State",16,"Surya Singh Besra","Jharkhand People's Party",9280,8,9288,0.81
"S27","Jharkhand",9,"Jamshedpur","State",17,"Asit Kumar Singh","Independent",2365,1,2366,0.21
"S27","Jharkhand",9,"Jamshedpur","State",18,"Dinesh Mahato","Independent",1524,0,1524,0.13
"S27","Jharkhand",9,"Jamshedpur","State",19,"Deepak Kumar Giri","Independent",3518,0,3518,0.31
"S27","Jharkhand",9,"Jamshedpur","State",20,"Mubin Khan","Independent",3969,0,3969,0.35
"S27","Jharkhand",9,"Jamshedpur","State",21,"Rakesh Kumar","Independent",3239,0,3239,0.28
"S27","Jharkhand",9,"Jamshedpur","State",22,"Shailesh Kumar Singh","Independent",1495,1,1496,0.13
"S27","Jharkhand",9,"Jamshedpur","State",23,"Sarita Anand","Independent",1189,2,1191,0.1
"S27","Jharkhand",9,"Jamshedpur","State",24,"NOTA","None of the Above",5802,11,5813,0.51
"S27","Jharkhand",10,"Singhbhum","State",1,"GEETA KORA","Indian National Congress",431545,270,431815,49.11
"S27","Jharkhand",10,"Singhbhum","State",2,"PARDESHI LAL MUNDA","Bahujan Samaj Party",9483,8,9491,1.08
"S27","Jharkhand",10,"Singhbhum","State",3,"LAXMAN GILUWA","Bharatiya Janata Party",359159,501,359660,40.9
"S27","Jharkhand",10,"Singhbhum","State",4,"KRISHNA MARDI","Jharkhand Mukti Morcha  (Ulgulan)",8640,32,8672,0.99
"S27","Jharkhand",10,"Singhbhum","State",5,"CHANDRA MOHAN HEMBROM","SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",4095,3,4098,0.47
"S27","Jharkhand",10,"Singhbhum","State",6,"PRATAP SINGH BANARA","Ambedkarite Party of India",11286,12,11298,1.28
"S27","Jharkhand",10,"Singhbhum","State",7,"HARI ORAWN","Kalinga Sena",5645,2,5647,0.64
"S27","Jharkhand",10,"Singhbhum","State",8,"ANIL SOREN","Independent",9151,3,9154,1.04
"S27","Jharkhand",10,"Singhbhum","State",9,"PUSHPA SINKU","Independent",15215,9,15224,1.73
"S27","Jharkhand",10,"Singhbhum","State",10,"NOTA","None of the Above",24261,9,24270,2.76
"S27","Jharkhand",11,"Khunti","State",1,"ARJUN MUNDA","Bharatiya Janata Party",381566,1072,382638,45.97
"S27","Jharkhand",11,"Khunti","State",2,"INDUMATI MUNDU","Bahujan Samaj Party",7634,29,7663,0.92
"S27","Jharkhand",11,"Khunti","State",3,"KALI CHARAN MUNDA","Indian National Congress",380468,725,381193,45.8
"S27","Jharkhand",11,"Khunti","State",4,"AJAY TOPNO","Jharkhand Party",8770,68,8838,1.06
"S27","Jharkhand",11,"Khunti","State",5,"ABINASHI MUNDU","Hum Bhartiya Party",2362,11,2373,0.29
"S27","Jharkhand",11,"Khunti","State",6,"NEEL JUSTINE BECK","Bharatiya Minorities Suraksha Mahasangh",1850,14,1864,0.22
"S27","Jharkhand",11,"Khunti","State",7,"MUNNA BARAIK","Aihra National Party",1863,1,1864,0.22
"S27","Jharkhand",11,"Khunti","State",8,"SIBIL KANDULNA","Rashtriya Sangail Party",3888,7,3895,0.47
"S27","Jharkhand",11,"Khunti","State",9,"NIYARAN HERENJ","Independent",4559,1,4560,0.55
"S27","Jharkhand",11,"Khunti","State",10,"MEENAKSHI MUNDA","Independent",10976,13,10989,1.32
"S27","Jharkhand",11,"Khunti","State",11,"SUKHRAM HERENJ","Independent",5254,1,5255,0.63
"S27","Jharkhand",11,"Khunti","State",12,"NOTA","None of the Above",21236,9,21245,2.55
"S27","Jharkhand",12,"Lohardaga","State",1,"DINESH ORAON","All India Trinamool Congress",9500,143,9643,1.18
"S27","Jharkhand",12,"Lohardaga","State",2,"SHARVAN KUMAR PANNA","Bahujan Samaj Party",3992,56,4048,0.5
"S27","Jharkhand",12,"Lohardaga","State",3,"SUKHDEO BHAGAT","Indian National Congress",360068,1164,361232,44.18
"S27","Jharkhand",12,"Lohardaga","State",4,"SUDARSHAN BHAGAT","Bharatiya Janata Party",369527,2068,371595,45.45
"S27","Jharkhand",12,"Lohardaga","State",5,"DEOKUMAR DHAN","Jharkhand Party",19397,149,19546,2.39
"S27","Jharkhand",12,"Lohardaga","State",6,"AJIT KUMAR BHAGAT","Independent",2867,13,2880,0.35
"S27","Jharkhand",12,"Lohardaga","State",7,"AMBER SAURAV KUNAL","Independent",1889,0,1889,0.23
"S27","Jharkhand",12,"Lohardaga","State",8,"ANAND PAUL TIRKEY","Independent",2297,42,2339,0.29
"S27","Jharkhand",12,"Lohardaga","State",9,"ALON BAXLA","Independent",2304,13,2317,0.28
"S27","Jharkhand",12,"Lohardaga","State",10,"EKUS DHAN","Independent",2335,6,2341,0.29
"S27","Jharkhand",12,"Lohardaga","State",11,"KALINDRA ORAON","Independent",4052,9,4061,0.5
"S27","Jharkhand",12,"Lohardaga","State",12,"RAGHUNATH MAHLI","Independent",8948,2,8950,1.09
"S27","Jharkhand",12,"Lohardaga","State",13,"SANJAY ORAON","Independent",10658,5,10663,1.3
"S27","Jharkhand",12,"Lohardaga","State",14,"SANIYA ORAON","Independent",5256,7,5263,0.64
"S27","Jharkhand",12,"Lohardaga","State",15,"NOTA","None of the Above",10770,13,10783,1.32
"S27","Jharkhand",13,"Palamau","State",1,"ANJANA BHUIYAN","Bahujan Samaj Party",53452,145,53597,4.43
"S27","Jharkhand",13,"Palamau","State",2,"GHURAN RAM","Rashtriya Janata Dal",276967,1086,278053,22.98
"S27","Jharkhand",13,"Palamau","State",3,"VISHNU DAYAL RAM","Bharatiya Janata Party",753240,2419,755659,62.46
"S27","Jharkhand",13,"Palamau","State",4,"AMINDRA PASWAN","Bhartiya Lok Seva Dal",13039,8,13047,1.08
"S27","Jharkhand",13,"Palamau","State",5,"UDAY KUMAR PASWAN","Jan Sangharsh Virat Party",4163,1,4164,0.34
"S27","Jharkhand",13,"Palamau","State",6,"UMESH KUMAR PASWAN","Voters Party  International",5094,5,5099,0.42
"S27","Jharkhand",13,"Palamau","State",7,"PRAYAG RAM","Proutist Sarva Samaj",2774,9,2783,0.23
"S27","Jharkhand",13,"Palamau","State",8,"BABAN BHUIYA","Jai Prakash Janata Dal",2857,4,2861,0.24
"S27","Jharkhand",13,"Palamau","State",9,"BALKESH PRASAD PASWAN","Ambedkar National Congress",4100,21,4121,0.34
"S27","Jharkhand",13,"Palamau","State",10,"MADAN RAM","Communist Party of India (Marxist-Leninist) Red Star",2417,3,2420,0.2
"S27","Jharkhand",13,"Palamau","State",11,"SHAYAM NARAYN BHUIAN","Bahujan Mukti Party",3091,2,3093,0.26
"S27","Jharkhand",13,"Palamau","State",12,"SUSHMA MEHTA","Communist Party of India  (Marxist-Leninist)  (Liberation)",4996,8,5004,0.41
"S27","Jharkhand",13,"Palamau","State",13,"JORAWAR RAM","Independent",7260,7,7267,0.6
"S27","Jharkhand",13,"Palamau","State",14,"DINESH RAM","Independent",19490,1,19491,1.61
"S27","Jharkhand",13,"Palamau","State",15,"RAM JI PASWAN","Independent",13094,3,13097,1.08
"S27","Jharkhand",13,"Palamau","State",16,"VIJAY KUMAR","Independent",13958,3,13961,1.15
"S27","Jharkhand",13,"Palamau","State",17,"VIJAY RAM","Independent",4928,1,4929,0.41
"S27","Jharkhand",13,"Palamau","State",18,"SHRAWAN KUMAR RAVI","Independent",5850,1,5851,0.48
"S27","Jharkhand",13,"Palamau","State",19,"SATYENDRA KUMAR PASWAN","Independent",9437,5,9442,0.78
"S27","Jharkhand",13,"Palamau","State",20,"NOTA","None of the Above",5762,46,5808,0.48
"S27","Jharkhand",14,"Hazaribagh","State",1,"GOPAL PRASAD SAHU","Indian National Congress",249022,228,249250,23.06
"S27","Jharkhand",14,"Hazaribagh","State",2,"JAYANT SINHA","Bharatiya Janata Party",727359,1439,728798,67.42
"S27","Jharkhand",14,"Hazaribagh","State",3,"BHUBNESHWAR PRASAD MEHTA","Communist Party of India",32074,35,32109,2.97
"S27","Jharkhand",14,"Hazaribagh","State",4,"VINOD KUMAR","Bahujan Samaj Party",8768,25,8793,0.81
"S27","Jharkhand",14,"Hazaribagh","State",5,"KRISHAN KUMAR SINGH","Bharat Prabhat Party",1688,2,1690,0.16
"S27","Jharkhand",14,"Hazaribagh","State",6,"JAGAT KUMAR SONI","Bhartiya Azad Sena",1527,0,1527,0.14
"S27","Jharkhand",14,"Hazaribagh","State",7,"BHAWESH KUMAR MISHRA","Bharatiya Jan Kranti Dal (Democratic)",1840,2,1842,0.17
"S27","Jharkhand",14,"Hazaribagh","State",8,"MISBAHUL ISLAM","Peoples Party of India (Democratic)",1716,0,1716,0.16
"S27","Jharkhand",14,"Hazaribagh","State",9,"MD. MUBARAK","Janata Congress",1795,7,1802,0.17
"S27","Jharkhand",14,"Hazaribagh","State",10,"RAJNI DEVI","Jai Prakash Janata Dal",2131,6,2137,0.2
"S27","Jharkhand",14,"Hazaribagh","State",11,"RAJESH RANJAN","SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",2179,2,2181,0.2
"S27","Jharkhand",14,"Hazaribagh","State",12,"RAMESHWAR RAM KUSHWAHA","All India Forward Bloc",2393,3,2396,0.22
"S27","Jharkhand",14,"Hazaribagh","State",13,"GAUTAM KUMAR","Independent",3046,2,3048,0.28
"S27","Jharkhand",14,"Hazaribagh","State",14,"TEKOCHAND MAHTO","Independent",5608,4,5612,0.52
"S27","Jharkhand",14,"Hazaribagh","State",15,"MD. MOIN UDDIN AHMAD","Independent",15659,1,15660,1.45
"S27","Jharkhand",14,"Hazaribagh","State",16,"RAMAVTAR MAHTO","Independent",14826,3,14829,1.37
"S27","Jharkhand",14,"Hazaribagh","State",17,"NOTA","None of the Above",7524,15,7539,0.7
"S28","Uttarakhand",1,"Tehri Garhwal","State",1,"PRITAM SINGH","Indian National Congress",262171,2576,264747,30.22
"S28","Uttarakhand",1,"Tehri Garhwal","State",2,"MALA RAJYA LAXMI SHAH","Bharatiya Janata Party",556120,9213,565333,64.53
"S28","Uttarakhand",1,"Tehri Garhwal","State",3,"RAJENDRA PUROHIT","Communist Party of India  (Marxist)",6605,21,6626,0.76
"S28","Uttarakhand",1,"Tehri Garhwal","State",4,"SATYAPAL","Bahujan Samaj Party",4498,84,4582,0.52
"S28","Uttarakhand",1,"Tehri Garhwal","State",5,"ANU PANT","Uttarakhand Kranti Dal (Democratic)",708,15,723,0.08
"S28","Uttarakhand",1,"Tehri Garhwal","State",6,"GAUTAM SINGH BISHT","Sarv Vikas Party",673,15,688,0.08
"S28","Uttarakhand",1,"Tehri Garhwal","State",7,"JAY PRAKASH UPADHYAY","Uttarakhand Kranti Dal",1146,11,1157,0.13
"S28","Uttarakhand",1,"Tehri Garhwal","State",8,"(CA) SANJAY KUNDALIYA","Uttarakhand Pragatisheel Party",1090,8,1098,0.13
"S28","Uttarakhand",1,"Tehri Garhwal","State",9,"GOPAL MANI","Independent",10540,146,10686,1.22
"S28","Uttarakhand",1,"Tehri Garhwal","State",10,"DAULAT KUNWAR","Independent",1374,25,1399,0.16
"S28","Uttarakhand",1,"Tehri Garhwal","State",11,"BRIJ BHUSHAN KARANWAL","Independent",1953,9,1962,0.22
"S28","Uttarakhand",1,"Tehri Garhwal","State",12,"BARHM DEV JHA","Independent",1444,2,1446,0.17
"S28","Uttarakhand",1,"Tehri Garhwal","State",13,"MADHU SHAH","Independent",1470,13,1483,0.17
"S28","Uttarakhand",1,"Tehri Garhwal","State",14,"SANJAY GOYAL","Independent",2405,1,2406,0.27
"S28","Uttarakhand",1,"Tehri Garhwal","State",15,"SARDAR KHAN (PAPPU)","Independent",5454,3,5457,0.62
"S28","Uttarakhand",1,"Tehri Garhwal","State",16,"NOTA","None of the Above",6155,121,6276,0.72
"S28","Uttarakhand",2,"Garhwal","State",1,"Tirath Singh Rawat","Bharatiya Janata Party",487613,19367,506980,68.25
"S28","Uttarakhand",2,"Garhwal","State",2,"Manish Khanduri","Indian National Congress",202610,1701,204311,27.51
"S28","Uttarakhand",2,"Garhwal","State",3,"Dilendrr Pal Singh","Uttarakhand Kranti Dal (Democratic)",5212,71,5283,0.71
"S28","Uttarakhand",2,"Garhwal","State",4,"Dr. Mukesh Semwal","SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",1404,33,1437,0.19
"S28","Uttarakhand",2,"Garhwal","State",5,"Shanti Prasad Bhatt","Uttarakhand Kranti Dal",1877,74,1951,0.26
"S28","Uttarakhand",2,"Garhwal","State",6,"Anandmani Dutt Joshi","Independent",1429,24,1453,0.2
"S28","Uttarakhand",2,"Garhwal","State",7,"Bhagwat Prasad","Independent",1581,20,1601,0.22
"S28","Uttarakhand",2,"Garhwal","State",8,"Dr. Ramendra Singh Bhandari","Independent",2165,25,2190,0.29
"S28","Uttarakhand",2,"Garhwal","State",9,"Vinod Prasad Notiyal","Independent",5277,25,5302,0.71
"S28","Uttarakhand",2,"Garhwal","State",10,"NOTA","None of the Above",12181,95,12276,1.65
"S28","Uttarakhand",3,"Almora","State",1,"Ajay Tamta","Bharatiya Janata Party",430455,14196,444651,64.03
"S28","Uttarakhand",3,"Almora","State",2,"Pradeep Tamta","Indian National Congress",209836,1829,211665,30.48
"S28","Uttarakhand",3,"Almora","State",3,"Sunder Dhoni (Advocate)","Bahujan Samaj Party",10059,131,10190,1.47
"S28","Uttarakhand",3,"Almora","State",4,"K.L. Arya","Uttarakhand Kranti Dal",3991,69,4060,0.58
"S28","Uttarakhand",3,"Almora","State",5,"Dropadi Verma","Uttarakhand Kranti Dal (Democratic)",2981,69,3050,0.44
"S28","Uttarakhand",3,"Almora","State",6,"Advocate Vimla Arya","UTTARAKHAND PARIVARTAN PARTY",5291,60,5351,0.77
"S28","Uttarakhand",3,"Almora","State",7,"NOTA","None of the Above",15311,194,15505,2.23
"S28","Uttarakhand",4,"Nainital-udhamsingh Nagar","State",1,"Ajay Bhatt","Bharatiya Janata Party",765173,7022,772195,61.35
"S28","Uttarakhand",4,"Nainital-udhamsingh Nagar","State",2,"Er. Navneet Agarwal","Bahujan Samaj Party",28271,184,28455,2.26
"S28","Uttarakhand",4,"Nainital-udhamsingh Nagar","State",3,"Harish Rawat","Indian National Congress",431101,1998,433099,34.41
"S28","Uttarakhand",4,"Nainital-udhamsingh Nagar","State",4,"Comrade Dr. Kailash Pandey","Communist Party of India  (Marxist-Leninist)  (Liberation)",5468,20,5488,0.44
"S28","Uttarakhand",4,"Nainital-udhamsingh Nagar","State",5,"Er. Jyoti Prakash Tamta","Bahujan Mukti Party",2045,8,2053,0.16
"S28","Uttarakhand",4,"Nainital-udhamsingh Nagar","State",6,"Prem Prasad Arya","Pragatisheel Lok Manch",3332,7,3339,0.27
"S28","Uttarakhand",4,"Nainital-udhamsingh Nagar","State",7,"Sukumar Vishvas","Independent",3326,7,3333,0.26
"S28","Uttarakhand",4,"Nainital-udhamsingh Nagar","State",8,"NOTA","None of the Above",10540,68,10608,0.84
"S28","Uttarakhand",5,"Hardwar","State",1,"Dr. Antriksh Saini","Bahujan Samaj Party",173169,359,173528,13.65
"S28","Uttarakhand",5,"Hardwar","State",2,"Ambrish Kumar","Indian National Congress",406264,681,406945,32.02
"S28","Uttarakhand",5,"Hardwar","State",3,"Ramesh Pokhriyal 'Nishank'","Bharatiya Janata Party",661050,4624,665674,52.37
"S28","Uttarakhand",5,"Hardwar","State",4,"Tribirendra Singh Rawat","Uttarakhand Kranti Dal (Democratic)",3539,34,3573,0.28
"S28","Uttarakhand",5,"Hardwar","State",5,"Narendra Chauhan","Bhartiya Sarvodaya Party",935,2,937,0.07
"S28","Uttarakhand",5,"Hardwar","State",6,"Furkan Ali Advocate","Pragatishil Samajwadi Party (Lohia)",705,2,707,0.06
"S28","Uttarakhand",5,"Hardwar","State",7,"Bhanpal Singh","Bahujan Mukti Party",801,2,803,0.06
"S28","Uttarakhand",5,"Hardwar","State",8,"Reenu","Hindusthan Nirman Dal",884,13,897,0.07
"S28","Uttarakhand",5,"Hardwar","State",9,"Lalit Kumar","Peoples Party of India (Democratic)",734,4,738,0.06
"S28","Uttarakhand",5,"Hardwar","State",10,"Surendra Kumar Upadhayay","Uttarakhand Kranti Dal",1653,9,1662,0.13
"S28","Uttarakhand",5,"Hardwar","State",11,"Aadil","Independent",1315,4,1319,0.1
"S28","Uttarakhand",5,"Hardwar","State",12,"Dharmendra","Independent",1133,1,1134,0.09
"S28","Uttarakhand",5,"Hardwar","State",13,"Bachi Singh","Independent",1365,2,1367,0.11
"S28","Uttarakhand",5,"Hardwar","State",14,"Thakur Manish Singh (Verma) ""Swabhimani""","Independent",2910,3,2913,0.23
"S28","Uttarakhand",5,"Hardwar","State",15,"Shishupal Singh","Independent",2549,3,2552,0.2
"S28","Uttarakhand",5,"Hardwar","State",16,"NOTA","None of the Above",6207,74,6281,0.49
"S29","Telangana",1,"Adilabad ","State",1,"Godam Nagesh","Telangana Rashtra Samithi",318665,149,318814,29.97
"S29","Telangana",1,"Adilabad ","State",2,"RATHOD RAMESH","Indian National Congress",314057,181,314238,29.54
"S29","Telangana",1,"Adilabad ","State",3,"SOYAM BAPU RAO","Bharatiya Janata Party",376892,482,377374,35.48
"S29","Telangana",1,"Adilabad ","State",4,"KUMRAM VANDANA","Nava Praja Rajyam Party",8005,2,8007,0.75
"S29","Telangana",1,"Adilabad ","State",5,"Dharavath Narendhar Naik","Janasena Party",5233,8,5241,0.49
"S29","Telangana",1,"Adilabad ","State",6,"Pawar Krishna","Rashtriya Jankranti Party",2702,3,2705,0.25
"S29","Telangana",1,"Adilabad ","State",7,"Bheemrao","Ambedkarite Party of India",6833,4,6837,0.64
"S29","Telangana",1,"Adilabad ","State",8,"Aare Ellanna","Independent",3019,0,3019,0.28
"S29","Telangana",1,"Adilabad ","State",9,"Kumra Raju","Independent",4388,0,4388,0.41
"S29","Telangana",1,"Adilabad ","State",10,"Ganta Pentanna","Independent",4548,0,4548,0.43
"S29","Telangana",1,"Adilabad ","State",11,"Nethavath Ramdas","Independent",5523,0,5523,0.52
"S29","Telangana",1,"Adilabad ","State",12,"NOTA","None of the Above",13030,6,13036,1.23
"S29","Telangana",2,"Peddapalle ","State",1,"Agam Chandrasekhar","Indian National Congress",345955,186,346141,35.68
"S29","Telangana",2,"Peddapalle ","State",2,"S.Kumar","Bharatiya Janata Party",92305,301,92606,9.55
"S29","Telangana",2,"Peddapalle ","State",3,"Bala Kalyan Panja","Bahujan Samaj Party",10194,9,10203,1.05
"S29","Telangana",2,"Peddapalle ","State",4,"Venkatesh Netha Borlakunta","Telangana Rashtra Samithi",441007,314,441321,45.49
"S29","Telangana",2,"Peddapalle ","State",5,"Erugurala Bhagyalaxmi","Pyramid Party of India",4044,11,4055,0.42
"S29","Telangana",2,"Peddapalle ","State",6,"S. Krishna","Secular Democratic Congress",3501,0,3501,0.36
"S29","Telangana",2,"Peddapalle ","State",7,"Thadem Raju","India Praja Bandhu Party",1965,0,1965,0.2
"S29","Telangana",2,"Peddapalle ","State",8,"Velthuru Mallaiah","Republican Party of India (Khobragade)",2597,1,2598,0.27
"S29","Telangana",2,"Peddapalle ","State",9,"Sabbani Krishna","Marxist Communist Party of India (United)",6814,4,6818,0.7
"S29","Telangana",2,"Peddapalle ","State",10,"Sankenapalli Devadas","Anti Corruption Dynamic Party",2215,0,2215,0.23
"S29","Telangana",2,"Peddapalle ","State",11,"Arsham Ashok","Independent",2459,0,2459,0.25
"S29","Telangana",2,"Peddapalle ","State",12,"Ambala Mahendar","Independent",6902,3,6905,0.71
"S29","Telangana",2,"Peddapalle ","State",13,"Kuntala Narsaiah","Independent",18217,2,18219,1.88
"S29","Telangana",2,"Peddapalle ","State",14,"Gaddala Vinay Kumar","Independent",6537,0,6537,0.67
"S29","Telangana",2,"Peddapalle ","State",15,"Godisella Nagamani","Independent",3885,1,3886,0.4
"S29","Telangana",2,"Peddapalle ","State",16,"Durgam. Rajanna","Independent",7383,1,7384,0.76
"S29","Telangana",2,"Peddapalle ","State",17,"Rajesh Erikilla","Independent",4267,0,4267,0.44
"S29","Telangana",2,"Peddapalle ","State",18,"NOTA","None of the Above",8951,20,8971,0.92
"S29","Telangana",3,"Karimnagar ","State",1,"Ponnam Prabhaker","Indian National Congress",179140,118,179258,15.62
"S29","Telangana",3,"Karimnagar ","State",2,"BANDI SANJAY KUMAR","Bharatiya Janata Party",497462,814,498276,43.42
"S29","Telangana",3,"Karimnagar ","State",3,"BOIANAPALLI VINOD KUMAR","Telangana Rashtra Samithi",408560,208,408768,35.62
"S29","Telangana",3,"Karimnagar ","State",4,"VENKANNA ANAGANDULA","Bahujan Samaj Party",9753,11,9764,0.85
"S29","Telangana",3,"Karimnagar ","State",5,"ANILKUMAR CHINTHA","Pyramid Party of India",1269,0,1269,0.11
"S29","Telangana",3,"Karimnagar ","State",6,"AILA PRASANNA","Anti Corruption Dynamic Party",1458,1,1459,0.13
"S29","Telangana",3,"Karimnagar ","State",7,"PALLE PRASHANTH","Jai Swaraj Party",1056,0,1056,0.09
"S29","Telangana",3,"Karimnagar ","State",8,"REDDY VENUGOPAL","Samajwadi Forward Bloc",1431,0,1431,0.12
"S29","Telangana",3,"Karimnagar ","State",9,"KOTA SHYAMKUMAR","Independent",1454,0,1454,0.13
"S29","Telangana",3,"Karimnagar ","State",10,"GANGARAPU THIRUPATHI","Independent",1814,0,1814,0.16
"S29","Telangana",3,"Karimnagar ","State",11,"CHILIVERU SRIKANTH","Independent",3470,0,3470,0.3
"S29","Telangana",3,"Karimnagar ","State",12,"DURVASA REDDY PAKALA","Independent",11635,2,11637,1.01
"S29","Telangana",3,"Karimnagar ","State",13,"PABBA BHANU LAXMAN","Independent",6384,1,6385,0.56
"S29","Telangana",3,"Karimnagar ","State",14,"MUKKISA RATHNAKAR REDDY","Independent",5851,0,5851,0.51
"S29","Telangana",3,"Karimnagar ","State",15,"RAMESHBABU SHANIGARAPU","Independent",7826,0,7826,0.68
"S29","Telangana",3,"Karimnagar ","State",16,"NOTA","None of the Above",7975,4,7979,0.7
"S29","Telangana",4,"Nizamabad","State",1,"ARVIND DHARMAPURI","Bharatiya Janata Party",479748,836,480584,45.22
"S29","Telangana",4,"Nizamabad","State",2,"KALVAKUNTLA KAVITHA","Telangana Rashtra Samithi",409481,228,409709,38.55
"S29","Telangana",4,"Nizamabad","State",3,"MADHU GOUD YASKHI","Indian National Congress",69173,67,69240,6.52
"S29","Telangana",4,"Nizamabad","State",4,"ANJAIAH KONDANI","Pyramid Party of India",1229,0,1229,0.12
"S29","Telangana",4,"Nizamabad","State",5,"BATHNATHE SHANKAR","Janasena Party",2019,4,2023,0.19
"S29","Telangana",4,"Nizamabad","State",6,"ROTTE CHAKRADHAR SHARMA","Samajwadi Forward Bloc",495,0,495,0.05
"S29","Telangana",4,"Nizamabad","State",7,"S. SAGAR","Bahujan Mukti Party",754,3,757,0.07
"S29","Telangana",4,"Nizamabad","State",8,"ANJAIAH","Independent",325,0,325,0.03
"S29","Telangana",4,"Nizamabad","State",9,"AYILENI VIKRAM REDDY","Independent",734,0,734,0.07
"S29","Telangana",4,"Nizamabad","State",10,"ALLOORI ANIL KUMAR","Independent",416,0,416,0.04
"S29","Telangana",4,"Nizamabad","State",11,"ALLURI LIMBA REDDY","Independent",662,0,662,0.06
"S29","Telangana",4,"Nizamabad","State",12,"AKULA HANMANDLU","Independent",1610,0,1610,0.15
"S29","Telangana",4,"Nizamabad","State",13,"ARE SAYANNA","Independent",851,0,851,0.08
"S29","Telangana",4,"Nizamabad","State",14,"ARMOOR SAGAR","Independent",1092,0,1092,0.1
"S29","Telangana",4,"Nizamabad","State",15,"ASLI GANESH","Independent",2648,0,2648,0.25
"S29","Telangana",4,"Nizamabad","State",16,"IPPA LACHANNA","Independent",6096,0,6096,0.57
"S29","Telangana",4,"Nizamabad","State",17,"URUMALLA LAXMA REDDY","Independent",1673,0,1673,0.16
"S29","Telangana",4,"Nizamabad","State",18,"ADAMALA RAVINDHAR REDDY","Independent",1035,0,1035,0.1
"S29","Telangana",4,"Nizamabad","State",19,"ELETI MOHAN REDDY","Independent",366,0,366,0.03
"S29","Telangana",4,"Nizamabad","State",20,"ELETI MALLA REDDY","Independent",243,0,243,0.02
"S29","Telangana",4,"Nizamabad","State",21,"ALETI RAJAREDDY","Independent",1189,0,1189,0.11
"S29","Telangana",4,"Nizamabad","State",22,"ANUGU THIRUMAL","Independent",366,0,366,0.03
"S29","Telangana",4,"Nizamabad","State",23,"ENUGU MALLESH","Independent",233,0,233,0.02
"S29","Telangana",4,"Nizamabad","State",24,"ENUGU RAJESHWER","Independent",238,0,238,0.02
